Seed_ID,Seed_Weight (mg),Seed_Size (mm),Seed_Color,Moisture_Content (%),Genetic_Marker_1,Genetic_Marker_2,Soil_pH,Temperature (°C),Humidity (%),Germination_Rate (%),Seed_Quality
S07679,3.48,2.49,Dark,7.75,0,0,7.43,30,64,73,Medium
S07680,2.72,1.71,Medium,8.24,1,1,6.32,28,79,55,Low
S07681,3.19,2.3,Light,9.3,0,1,7.37,31,62,96,High
S07682,3.09,1.94,Light,9.34,1,1,6.4,28,66,84,Medium
S07683,3.26,2.02,Dark,7.65,0,0,6.35,20,56,59,Low
S07684,2.18,2.18,Medium,8.34,1,1,7.29,26,62,88,High
S07685,2.11,2.74,Dark,9.9,0,0,6.69,24,58,71,Medium
S07686,3.04,1.52,Light,9.87,1,0,6.27,29,65,89,High
S07687,2.59,2.12,Dark,8.4,1,0,7.38,25,73,93,High
S07688,3.09,1.83,Light,9.61,0,1,6.18,35,73,81,Medium
S07689,2.03,2.87,Light,7.63,0,0,6.2,34,76,53,Low
S07690,3.12,2.36,Light,7.61,1,0,6.08,34,51,100,High
S07691,2.58,2.03,Dark,7.41,1,1,7.11,20,78,66,Medium
S07692,3.48,2.11,Medium,8.65,1,0,7.35,28,53,77,Medium
S07693,2.59,2.82,Dark,7.97,1,1,6.34,24,74,54,Low
S07694,3.03,2.68,Light,7.81,0,0,6.13,35,70,64,Low
S07695,3.4,1.95,Light,8.48,0,0,7.06,32,65,65,Low
S07696,2.35,2.8,Medium,7.22,0,0,7.34,30,80,74,Medium
S07697,2.04,2.27,Medium,7.35,0,1,6.5,24,75,57,Low
S07698,2.31,2.18,Medium,7.71,0,1,6.36,26,62,83,Medium
S07699,2.69,1.97,Medium,8.64,0,0,6.07,23,63,100,High
S07700,2.24,1.69,Medium,9.61,1,1,7.05,27,56,81,Medium
S07701,2.08,2.69,Light,8.94,0,1,6.14,22,72,68,Medium
S07702,2.45,1.89,Dark,8.87,0,1,6.86,31,70,98,High
S07703,3.13,2.74,Medium,9.49,1,1,7.4,26,62,50,Low
S07704,2.93,2.03,Dark,7.14,0,0,6.96,21,54,65,Low
S07705,2.66,2.62,Dark,9.3,0,1,6.27,25,61,63,Low
S07706,3.11,1.9,Light,8.37,1,1,7.41,21,62,96,High
S07707,2.77,1.66,Medium,8.96,1,0,6.75,22,52,61,Low
S07708,2.23,2.55,Dark,9.93,0,0,6.56,22,77,75,Medium
S07709,2.62,1.97,Medium,8.59,1,1,6.78,27,77,67,Medium
S07710,2.11,2.44,Dark,9.26,0,0,6.83,22,50,77,Medium
S07711,3.22,2.41,Light,8.97,0,0,6.53,23,50,95,High
S07712,2.67,1.64,Light,7.12,1,1,6.98,33,78,62,Low
S07713,2.77,2.06,Dark,7.31,0,0,6.93,21,53,50,Low
S07714,2.25,2.43,Dark,7.48,0,1,6.12,26,71,78,Medium
S07715,2.86,2.65,Dark,9.73,0,0,6.83,32,77,62,Low
S07716,2.66,1.71,Medium,7.44,1,1,6.15,20,68,73,Medium
S07717,3,2.19,Medium,7.93,1,1,6.4,31,68,93,High
S07718,2,2.17,Medium,7.23,0,0,6.7,27,53,78,Medium
S07719,2.44,1.93,Dark,8.26,1,0,6.02,26,76,58,Low
S07720,2.72,2.26,Medium,8.36,1,1,7.5,29,79,53,Low
S07721,2.05,1.82,Dark,9.24,1,0,6.09,29,52,81,Medium
S07722,2.34,2.13,Medium,7.72,1,1,6.7,30,75,61,Low
S07723,2.17,2.01,Light,8.18,0,0,6.73,24,57,52,Low
S07724,3.09,1.87,Light,8.98,1,1,6.68,29,65,70,Medium
S07725,3,2.43,Dark,8.39,0,1,6.35,32,53,57,Low
S07726,2.26,2.65,Light,7.92,1,0,7.38,35,50,63,Low
S07727,2.86,2.23,Light,9.12,0,1,6.32,34,72,81,Medium
S07728,2.59,1.85,Medium,8.06,0,0,6.37,25,70,100,High
S07729,3.39,2.05,Light,7.25,0,1,6.97,26,74,79,Medium
S07730,2.87,1.59,Dark,7.16,1,1,7.2,21,69,95,High
S07731,2.68,1.75,Dark,9.35,1,0,6.99,24,75,74,Medium
S07732,3.28,2.62,Light,9.92,0,1,6.14,25,61,67,Medium
S07733,2.43,2.65,Light,7.78,1,1,7.33,34,71,69,Medium
S07734,3.01,1.94,Light,8.71,1,0,6.23,23,69,68,Medium
S07735,3.38,2.6,Medium,8.37,1,1,7.19,29,58,75,Medium
S07736,2.42,2.67,Medium,8.61,1,0,7.36,31,79,85,Medium
S07737,2.53,1.67,Dark,8.07,1,0,6.72,26,53,75,Medium
S07738,2.54,1.92,Dark,9.35,0,0,6.99,23,51,74,Medium
S07739,3.27,2.6,Medium,8.18,0,0,7.12,30,80,53,Low
S07740,2.38,1.68,Medium,9.54,1,1,6.41,26,69,64,Low
S07741,2.07,1.63,Medium,9.14,0,1,6.67,23,54,86,High
S07742,3.16,2.06,Light,8.55,1,0,6.39,34,51,59,Low
S07743,3.13,1.98,Light,8.46,0,1,6.23,33,66,60,Low
S07744,2.17,1.73,Light,7.7,1,0,6.61,23,68,56,Low
S07745,3.38,2.6,Medium,9.74,1,0,6.96,22,71,79,Medium
S07746,2.55,2.85,Light,9.62,1,0,6.69,22,74,99,High
S07747,2.44,2.62,Light,8.28,0,0,7.47,35,51,58,Low
S07748,2.12,2.92,Medium,9.22,0,1,7.19,33,62,85,Medium
S07749,2.27,2.33,Light,7.97,1,1,6.87,30,55,71,Medium
S07750,2.13,1.59,Dark,8.67,1,0,6.11,27,69,70,Medium
S07751,3.31,1.59,Dark,7.03,1,1,6.05,31,74,80,Medium
S07752,2.26,2.65,Light,9.66,1,1,7.48,28,50,75,Medium
S07753,2.24,2.23,Medium,8.89,0,0,6.55,20,75,71,Medium
S07754,3.06,1.54,Medium,7.11,1,0,6.77,27,50,50,Low
S07755,2.83,1.73,Medium,8.16,0,0,7.25,30,61,61,Low
S07756,2.06,2.27,Medium,8.19,1,0,7.46,29,80,57,Low
S07757,3.4,1.96,Dark,9.85,0,1,6.38,24,56,93,High
S07758,2.88,2.6,Light,9.3,0,0,7.17,29,65,84,Medium
S07759,2.67,2.67,Dark,9.68,0,0,6.07,31,50,86,High
S07760,2.32,1.57,Medium,7.12,0,1,6.95,23,79,95,High
S07761,2.17,1.84,Dark,9.93,0,0,7.21,20,76,73,Medium
S07762,2.81,2.78,Medium,7.63,0,1,6.71,32,64,96,High
S07763,3.03,2.64,Dark,9.61,1,1,7.38,33,70,57,Low
S07764,3.35,2.98,Light,7.16,1,1,7.17,30,77,80,Medium
S07765,2.12,2.49,Medium,7.14,0,0,6.82,26,65,90,High
S07766,2.55,2.06,Medium,8.14,1,1,6.32,28,66,73,Medium
S07767,3.33,2.81,Dark,7.06,0,1,6.85,34,77,50,Low
S07768,2.71,1.55,Medium,9.27,1,1,7.41,29,72,50,Low
S07769,2.11,2.21,Dark,8.87,1,0,6.62,28,57,90,High
S07770,3.49,2.68,Medium,9.89,1,1,6.07,22,69,59,Low
S07771,3.28,2.77,Light,8.61,0,0,6.85,34,80,66,Medium
S07772,3.25,2.62,Medium,8.5,1,0,6.7,23,61,90,High
S07773,2.72,2.53,Dark,9.41,0,1,6.08,25,52,94,High
S07774,2.09,2.12,Medium,7.45,0,0,6.96,24,55,85,Medium
S07775,2.43,2.18,Light,9.72,0,0,6.07,20,51,72,Medium
S07776,2.6,2.13,Dark,8.7,1,0,6.24,30,74,91,High
S07777,3.37,2.63,Dark,8.8,1,0,7.4,21,51,78,Medium
S07778,2.1,2.54,Light,9.34,1,1,6.65,26,61,54,Low
S07779,2.38,1.52,Dark,9.7,1,1,6.08,21,65,69,Medium
S07780,3,2.18,Dark,7.71,0,0,7.46,26,60,100,High
S07781,3.06,2.18,Medium,8.29,1,0,6.97,23,51,80,Medium
S07782,3.22,2.41,Light,8.48,1,0,6.63,26,62,87,High
S07783,2.26,2.53,Dark,9.2,1,0,6.73,34,59,71,Medium
S07784,2.8,1.73,Dark,7.32,1,1,6.1,25,68,64,Low
S07785,3.06,2.11,Light,7.83,1,0,7.1,32,60,82,Medium
S07786,2.24,2.48,Dark,7.19,1,1,7.37,26,68,50,Low
S07787,3.38,2.87,Medium,7.05,1,0,6.4,29,75,51,Low
S07788,3.12,2.39,Dark,9.79,1,0,6.86,25,74,51,Low
S07789,3.46,1.95,Dark,8.96,1,0,6.3,34,57,81,Medium
S07790,3.17,2.65,Medium,7.66,0,0,6.35,22,60,58,Low
S07791,2.95,2.68,Dark,8.87,1,0,6.13,34,57,86,High
S07792,2.37,1.56,Dark,9.13,1,1,6.05,24,75,94,High
S07793,2.36,2.93,Light,8.13,1,0,6.28,32,53,100,High
S07794,2.7,2.83,Medium,8.6,1,1,7.33,30,71,52,Low
S07795,3.25,1.86,Light,8.8,0,1,7.13,31,74,65,Low
S07796,3.42,2.56,Dark,9,0,1,6.51,21,76,97,High
S07797,2.11,1.62,Dark,8.27,1,1,6.01,22,56,79,Medium
S07798,3.19,2.63,Dark,8.66,1,0,6.82,22,75,98,High
S07799,3.38,2.3,Light,8.43,0,0,7.05,21,50,54,Low
S07800,3.31,1.97,Light,8.25,1,1,7.38,33,79,74,Medium
S07801,2.71,1.84,Medium,7.41,1,1,6.41,29,66,67,Medium
S07802,2.43,3,Light,8.36,0,0,7.09,31,79,79,Medium
S07803,3.11,2.07,Medium,9.33,0,1,6.74,21,76,51,Low
S07804,2.7,2.88,Light,8.69,1,0,6.11,26,77,79,Medium
S07805,3.5,1.62,Light,7.3,1,0,6.76,25,69,62,Low
S07806,2.75,2.54,Medium,9.21,0,0,7.15,27,62,80,Medium
S07807,2.38,1.95,Medium,9.43,0,0,6.51,33,77,69,Medium
S07808,2.69,1.61,Light,9.73,1,0,6.84,21,61,84,Medium
S07809,2.69,1.56,Dark,7.99,1,1,6.25,21,63,55,Low
S07810,2.62,1.75,Medium,9.68,0,0,7.5,23,69,58,Low
S07811,2.95,2.67,Light,9.33,0,1,6.59,33,69,100,High
S07812,2.11,1.89,Light,8.68,1,0,7.4,27,61,66,Medium
S07813,3.38,2.52,Medium,9.26,0,1,7.23,25,55,63,Low
S07814,2.11,2.42,Light,7.07,1,0,6.26,34,73,68,Medium
S07815,3.45,2.53,Medium,7.55,1,0,6.59,27,50,52,Low
S07816,3.08,2.28,Medium,9.08,1,1,7.25,22,69,80,Medium
S07817,3.16,2.34,Dark,7.39,0,0,6.38,31,60,60,Low
S07818,2.5,2.26,Dark,8.24,0,1,6.15,31,59,84,Medium
S07819,3.22,1.96,Medium,8.25,1,0,7.04,27,63,58,Low
S07820,2.36,2.68,Light,9.28,1,0,6.81,31,62,78,Medium
S07821,3.38,2.62,Dark,9.24,1,0,6.05,20,71,91,High
S07822,3.31,2.27,Light,7.33,1,0,6.21,25,62,87,High
S07823,2.84,2.14,Medium,9.35,1,1,6.57,22,65,85,Medium
S07824,3.33,1.78,Medium,8.51,1,0,7.46,34,71,78,Medium
S07825,3.46,2.27,Dark,9.62,0,0,6.52,22,59,96,High
S07826,2.84,2.74,Medium,7.12,1,0,6.97,35,51,51,Low
S07827,2.25,2.86,Light,8.55,1,1,6.26,20,58,78,Medium
S07828,2.29,2.01,Dark,9.22,0,1,7.25,35,70,96,High
S07829,3.13,2.39,Light,7.3,1,0,7.32,28,54,69,Medium
S07830,2.14,2.64,Light,9.98,1,1,6.34,30,50,86,High
S07831,2.34,2.16,Light,7.73,1,1,6.52,31,76,58,Low
S07832,2.79,2.68,Medium,9.44,1,1,7.47,26,55,50,Low
S07833,3.2,1.72,Light,8.29,1,1,6.57,20,73,78,Medium
S07834,2.5,2.96,Medium,9.55,1,1,6.96,35,80,96,High
S07835,3.39,1.82,Medium,7.06,0,1,6.74,33,53,80,Medium
S07836,3.1,2.71,Light,8.37,1,1,7.4,33,77,88,High
S07837,2.23,1.73,Dark,8.76,1,0,7.37,21,73,89,High
S07838,2.49,2.58,Medium,8.25,0,1,7.28,25,69,63,Low
S07839,2.76,2.14,Medium,7.98,1,1,7.26,20,77,72,Medium
S07840,3.01,2.27,Dark,9.22,0,1,7.43,29,59,87,High
S07841,3,2.84,Medium,8.16,1,1,7.38,26,56,88,High
S07842,3.28,2.52,Dark,7.03,1,1,7.28,32,79,61,Low
S07843,3.28,2.98,Medium,9.66,1,1,7.37,26,62,83,Medium
S07844,2.14,1.97,Light,7.58,0,1,6.6,25,51,50,Low
S07845,3.49,2.21,Medium,7.93,1,0,6.3,29,58,54,Low
S07846,3.2,1.59,Light,8.75,0,1,6.08,35,72,89,High
S07847,3.43,2.93,Dark,8.29,0,0,7.34,23,55,65,Low
S07848,3.27,2.92,Dark,7.8,0,0,6.14,23,70,86,High
S07849,2.39,2.9,Light,8.99,0,0,7.27,21,64,75,Medium
S07850,3.18,1.58,Light,7.57,1,0,7.04,23,68,85,Medium
S07851,2.03,2.69,Light,8.71,0,1,7.42,22,50,75,Medium
S07852,2.51,2.86,Dark,9.36,1,0,7.25,20,58,61,Low
S07853,2.69,2.36,Medium,7.69,0,0,6.93,34,72,55,Low
S07854,3.4,2.32,Dark,8.51,0,0,7.28,27,69,96,High
S07855,2.17,2.32,Dark,9.58,1,0,7.1,25,77,98,High
S07856,2.4,2.48,Medium,8.43,1,0,7.27,24,53,53,Low
S07857,2.7,2.57,Light,8.78,0,0,7.26,33,63,57,Low
S07858,2.01,2.5,Dark,9.46,1,0,6.69,25,78,61,Low
S07859,2.58,1.76,Medium,9.11,1,0,6.16,25,72,57,Low
S07860,2.98,2.13,Medium,9.57,1,1,6.54,22,70,63,Low
S07861,2.52,1.75,Medium,9.18,0,1,7.43,25,51,71,Medium
S07862,2.44,2.72,Medium,8.56,0,0,7.26,35,56,67,Medium
S07863,3.35,2.82,Dark,8.67,0,0,7.35,27,58,93,High
S07864,3.11,2.36,Medium,7.15,0,0,6.16,31,62,94,High
S07865,3,2.61,Dark,10,1,1,7.08,31,69,78,Medium
S07866,2.18,2.33,Dark,9.53,0,1,6.05,26,52,100,High
S07867,2.13,2.37,Dark,9.25,1,0,6.79,27,53,66,Medium
S07868,2.89,2.17,Light,8.27,0,1,7.47,25,70,63,Low
S07869,3.36,1.85,Dark,7.15,0,0,6.69,25,77,56,Low
S07870,2.82,1.96,Dark,7.76,1,1,6.44,30,74,78,Medium
S07871,3.27,2.26,Dark,7.76,1,1,6.67,27,77,99,High
S07872,2.34,1.92,Light,8.25,1,1,6.35,32,75,68,Medium
S07873,3.09,2.73,Medium,8.93,1,1,7.13,33,63,66,Medium
S07874,2.68,2.36,Light,8.42,0,1,6.11,28,57,60,Low
S07875,2.12,1.6,Medium,9.22,1,1,7.02,29,66,82,Medium
S07876,2.44,2.96,Light,9.23,1,1,7.2,32,61,52,Low
S07877,3.05,1.75,Medium,8,0,0,6.02,35,79,87,High
S07878,3.07,2.92,Dark,7.52,1,1,6.03,28,57,63,Low
S07879,2.22,1.83,Light,9.32,1,0,6.61,34,56,85,Medium
S07880,2.1,1.68,Medium,8.21,1,1,7.16,23,77,97,High
S07881,2.41,2.81,Medium,8.05,1,1,6.53,22,76,82,Medium
S07882,2.22,2.22,Light,8.43,0,1,6.69,21,67,73,Medium
S07883,2.94,2.14,Medium,9.1,0,1,7.37,22,64,50,Low
S07884,2.01,1.64,Medium,9.15,0,0,6.36,24,70,73,Medium
S07885,3.27,1.64,Light,7.29,0,1,6.66,24,60,100,High
S07886,2.97,2.65,Dark,8.79,0,1,6.76,35,58,54,Low
S07887,2.61,2.78,Light,9.85,0,1,7.24,26,57,95,High
S07888,2.67,1.9,Dark,8.08,1,1,6.05,27,79,86,High
S07889,2.65,2.35,Medium,9.23,0,1,6.53,23,68,51,Low
S07890,2.72,2.69,Light,9.38,0,1,6.16,27,63,100,High
S07891,3.34,2.21,Dark,8.18,1,1,6.55,25,53,94,High
S07892,2.86,2.92,Dark,9.51,0,1,7.4,35,53,98,High
S07893,2.51,2.77,Medium,8.5,0,1,6.19,24,50,75,Medium
S07894,2.53,1.77,Medium,9.85,0,1,6.97,27,62,51,Low
S07895,2.79,2.55,Dark,8.27,0,1,7.14,23,55,69,Medium
S07896,2.57,2.56,Medium,9.62,1,0,7.2,32,50,82,Medium
S07897,2.33,2.13,Dark,8.41,1,0,6.32,20,52,85,Medium
S07898,3.26,1.51,Medium,9.18,1,0,6.96,27,63,67,Medium
S07899,2.36,2.58,Medium,8.22,0,1,7.28,28,75,77,Medium
S07900,2.75,2.52,Medium,9.79,0,1,7.39,27,59,80,Medium
S07901,3.34,1.86,Medium,8.79,1,0,6.19,25,56,66,Medium
S07902,3.48,1.74,Dark,8.03,0,0,6.73,29,75,100,High
S07903,2.73,1.79,Dark,8.64,0,0,6.83,35,69,57,Low
S07904,3.1,1.83,Medium,7.31,1,0,7.02,35,67,86,High
S07905,2.23,1.66,Medium,8.7,1,0,7,31,76,72,Medium
S07906,2.21,2.4,Medium,9.04,1,1,6.51,35,65,71,Medium
S07907,2.44,1.86,Medium,7.63,0,1,6.65,25,79,81,Medium
S07908,2.56,2.08,Dark,8.04,0,0,6.55,29,51,71,Medium
S07909,2.91,1.61,Light,9.05,0,1,6.36,25,76,69,Medium
S07910,2.92,2.18,Dark,8.44,0,0,6.32,24,76,73,Medium
S07911,3.41,2.18,Medium,9.35,0,0,7.08,33,57,63,Low
S07912,2.49,2.66,Light,7.23,0,1,6.67,31,51,77,Medium
S07913,2.44,2.52,Light,9.53,0,0,6.6,27,69,85,Medium
S07914,3.03,2.01,Medium,8.29,1,1,6.63,25,50,66,Medium
S07915,3.38,1.94,Medium,7.22,1,1,7.06,33,70,60,Low
S07916,2.25,2.16,Medium,7.82,0,0,6.24,34,55,54,Low
S07917,2.16,1.86,Light,9.19,1,0,7.27,33,79,80,Medium
S07918,3.41,2.45,Light,8.55,0,1,7.02,22,76,93,High
S07919,2.21,2.5,Light,8.71,1,1,6.49,30,67,99,High
S07920,2.51,1.93,Dark,8.51,0,1,7.39,24,78,99,High
S07921,3.4,1.94,Medium,8.06,0,1,6.96,31,79,76,Medium
S07922,2.08,1.51,Medium,7.6,1,0,6.67,25,75,57,Low
S07923,3.04,1.71,Dark,7.2,0,0,6.21,29,60,72,Medium
S07924,2.67,2.34,Light,9.3,0,1,6.97,32,77,57,Low
S07925,2.27,2.25,Dark,8.81,0,0,6.32,28,70,85,Medium
S07926,2.22,2.47,Light,8.42,1,1,6.87,33,53,52,Low
S07927,2.55,1.88,Medium,7.34,1,0,6.07,33,71,79,Medium
S07928,2.27,1.5,Medium,9.82,0,1,6.44,32,56,62,Low
S07929,2.09,2.32,Light,7.49,0,0,6.01,32,77,58,Low
S07930,3.09,2.18,Medium,9.66,1,1,6.01,28,57,88,High
S07931,2.36,1.55,Dark,9.69,0,1,6.9,29,55,88,High
S07932,2.51,2.28,Light,7.69,1,1,6.75,22,75,64,Low
S07933,3.49,2.37,Dark,9.14,1,0,6.76,24,57,100,High
S07934,2.82,2.08,Medium,9.87,1,0,6.37,35,50,78,Medium
S07935,2.18,2.38,Light,7.35,0,0,7.26,32,55,67,Medium
S07936,2.78,1.59,Dark,7.33,1,1,6.36,33,60,81,Medium
S07937,2.89,1.94,Medium,8.83,1,0,7.18,28,60,65,Low
S07938,3.06,2.45,Light,7.22,0,1,6.69,32,53,64,Low
S07939,3.48,1.52,Light,9.11,0,1,6.15,29,62,90,High
S07940,3.04,1.89,Dark,9.8,0,1,6.88,24,66,82,Medium
S07941,3.31,2.32,Medium,8.09,0,1,6.22,23,50,71,Medium
S07942,3.45,2.85,Light,7.83,0,0,7.26,22,67,73,Medium
S07943,2.39,2.72,Dark,9.95,1,0,7.49,31,62,86,High
S07944,2.82,1.62,Light,8.22,0,1,6.87,24,60,82,Medium
S07945,2.73,1.71,Medium,7.92,1,1,6.29,24,58,95,High
S07946,3.31,1.89,Medium,9.62,0,0,6.99,25,73,56,Low
S07947,2.38,2.61,Light,9.75,0,1,6.95,28,62,92,High
S07948,3.48,1.64,Medium,7.25,0,0,6.01,28,67,56,Low
S07949,2.46,1.91,Medium,7.96,0,1,7.31,21,75,74,Medium
S07950,2.83,2.52,Medium,7.96,0,0,7.16,31,53,99,High
S07951,3.07,2.46,Medium,9.05,1,0,6.29,28,50,67,Medium
S07952,2.84,1.82,Light,8.42,0,1,6.83,25,73,95,High
S07953,3.24,1.8,Light,9.17,1,1,6.81,24,53,96,High
S07954,3.43,2.23,Medium,7.04,1,1,6.95,20,73,71,Medium
S07955,2.88,2.9,Dark,7.83,1,0,6.48,34,75,75,Medium
S07956,2.82,1.54,Dark,8.76,1,1,7.03,27,52,90,High
S07957,2.45,2.49,Light,7.01,1,0,6.02,29,63,56,Low
S07958,2.45,2.41,Dark,9.92,0,0,6.4,23,74,72,Medium
S07959,3.38,2.73,Dark,7.54,1,1,7.01,26,74,76,Medium
S07960,2.23,1.65,Dark,8.39,0,1,6.79,35,70,70,Medium
S07961,2.65,2.9,Medium,7.36,1,1,6.59,31,53,78,Medium
S07962,3.19,2.48,Light,9.36,0,0,6.21,32,67,83,Medium
S07963,2.16,2.66,Light,7.24,0,1,7.07,30,56,56,Low
S07964,2.99,1.86,Light,9.36,1,0,7.17,21,66,90,High
S07965,3.17,2.17,Medium,8.26,0,0,7.43,35,80,83,Medium
S07966,2.9,2.75,Medium,9.34,0,1,6.44,33,80,68,Medium
S07967,3.42,2.93,Light,8.34,1,0,6.88,23,52,69,Medium
S07968,3.18,2.04,Light,7.42,1,1,7.18,25,59,70,Medium
S07969,2.69,1.6,Light,7.14,0,0,7.1,21,54,79,Medium
S07970,3.01,2.55,Medium,7.07,1,0,6.58,28,63,67,Medium
S07971,3.4,1.8,Dark,7.11,0,0,7.39,20,54,75,Medium
S07972,2.13,1.59,Dark,8.43,1,0,6.58,28,59,65,Low
S07973,3.19,1.78,Medium,7.14,0,1,7.48,24,71,65,Low
S07974,2.73,1.57,Light,9.91,1,1,6.48,21,54,80,Medium
S07975,2.37,2.75,Medium,7.03,1,1,6.62,26,58,94,High
S07976,2.05,1.66,Dark,9.43,1,1,6.08,29,66,52,Low
S07977,2.43,2.83,Light,9.61,0,1,6.51,20,76,98,High
S07978,2.89,2.46,Light,7.84,1,1,7.27,34,62,53,Low
S07979,2,2.04,Medium,8.2,1,1,7.09,28,80,72,Medium
S07980,2.47,2.8,Dark,7.51,0,0,6.4,25,74,68,Medium
S07981,3.45,2.49,Medium,9.85,1,1,7.35,21,68,94,High
S07982,3.28,1.53,Medium,7.66,1,0,7.45,23,64,81,Medium
S07983,3.04,2.62,Dark,9.86,1,0,6.38,23,72,61,Low
S07984,3.37,2.34,Dark,7.56,0,0,6.43,21,72,52,Low
S07985,3.14,2.63,Medium,8.33,0,1,7.39,24,52,56,Low
S07986,2.16,2.95,Dark,9.46,0,1,7.07,27,62,74,Medium
S07987,2.82,2.85,Dark,8.32,0,0,6.29,25,69,77,Medium
S07988,2.94,2.13,Medium,9.67,0,0,6.51,25,64,95,High
S07989,2.48,2.78,Dark,8.08,1,0,6.58,30,58,66,Medium
S07990,2.72,2.07,Light,9.41,0,1,7.22,27,54,80,Medium
S07991,3.11,2.41,Medium,8.16,1,0,6.02,23,75,63,Low
S07992,2.3,2.9,Medium,8.72,1,1,6.1,21,69,78,Medium
S07993,3.09,1.89,Light,9.87,1,0,6.88,35,66,92,High
S07994,2.89,1.91,Light,9.4,1,1,6.75,28,76,54,Low
S07995,2.04,2.56,Medium,9.75,1,0,6.6,28,64,72,Medium
S07996,2.33,2.27,Medium,8.78,0,0,7,23,67,92,High
S07997,2.11,2.76,Light,7.66,1,1,7.22,21,58,65,Low
S07998,2.94,1.53,Medium,8.77,1,1,6.27,23,52,92,High
S07999,2.85,2.8,Dark,8.32,1,1,6.28,26,52,80,Medium
S08000,3.14,2.21,Light,8.41,0,0,7.24,29,51,52,Low
S08001,2.79,2.17,Light,7.74,0,1,6.66,33,80,91,High
S08002,2.57,2.04,Medium,7.85,0,0,6.72,35,51,92,High
S08003,2.09,2.2,Dark,9.1,1,1,6.51,35,64,98,High
S08004,2.11,2.96,Dark,8.71,1,1,6.95,20,62,60,Low
S08005,2.13,1.62,Dark,8.44,1,0,7.47,21,57,96,High
S08006,3.39,2.54,Dark,8.97,1,0,6.34,20,69,87,High
S08007,3.4,2.29,Light,9.99,0,0,6.46,23,64,65,Low
S08008,2.94,2.29,Light,9.23,1,0,6.04,35,58,100,High
S08009,3.28,2.9,Medium,8.87,0,0,7.47,22,79,63,Low
S08010,3.21,2.48,Dark,9.39,1,0,6.81,32,68,54,Low
S08011,3.19,2.19,Light,7.72,0,0,6.31,31,74,53,Low
S08012,2.46,2.8,Light,7.97,0,1,7.35,22,76,81,Medium
S08013,3.32,1.79,Light,8.66,0,1,6.85,32,55,57,Low
S08014,2.64,1.83,Medium,7.07,1,1,6.83,25,68,69,Medium
S08015,3.29,1.56,Light,7.54,0,1,6.19,21,79,63,Low
S08016,2.16,2.07,Medium,9,1,1,6.21,30,76,94,High
S08017,2.42,2.23,Dark,9.43,0,1,7.33,28,63,92,High
S08018,2.41,2.23,Dark,7.65,0,1,7.25,25,75,71,Medium
S08019,3.25,2.8,Medium,8.61,0,0,6.47,27,60,54,Low
S08020,2.77,2.4,Dark,7.72,0,0,7.14,30,71,64,Low
S08021,2.79,2.56,Medium,8.85,1,1,6.5,23,75,58,Low
S08022,2.55,2.74,Medium,7.17,1,0,6.77,32,64,93,High
S08023,2.79,2.9,Light,9.35,0,1,7.33,34,59,76,Medium
S08024,3.05,2.19,Medium,7.01,1,1,6.12,28,80,69,Medium
S08025,2.02,1.84,Dark,8.64,0,0,6.99,34,79,71,Medium
S08026,2.25,2.43,Light,9.51,1,1,6.27,29,68,59,Low
S08027,2.32,2.79,Medium,9.36,1,1,7.38,25,62,96,High
S08028,3.33,1.98,Light,9.48,0,0,7.41,33,61,61,Low
S08029,2.88,1.51,Light,9.91,1,1,6.04,28,75,94,High
S08030,3.11,2.9,Medium,8.73,1,1,6.79,31,61,53,Low
S08031,2.76,2.98,Dark,8.51,0,1,6.67,24,58,60,Low
S08032,2.55,2.54,Dark,7.64,0,1,7.04,32,72,51,Low
S08033,3.14,2.16,Dark,8.18,1,0,6.97,21,50,88,High
S08034,3.2,2.37,Light,7.2,1,0,6.28,32,74,57,Low
S08035,2.48,1.87,Dark,8.57,1,1,6.66,32,65,81,Medium
S08036,3.28,2.51,Dark,7.49,1,0,6.02,33,69,69,Medium
S08037,2.48,2.29,Dark,7.52,1,0,6.59,33,63,50,Low
S08038,3.41,2.99,Light,8.34,1,1,6.16,34,78,86,High
S08039,3.02,2.83,Dark,8.65,1,0,7.03,25,74,58,Low
S08040,2.84,1.51,Dark,7.91,1,1,6.92,34,64,54,Low
S08041,2.03,2.06,Light,7.32,1,0,6.12,27,78,72,Medium
S08042,3.23,2.45,Light,9.59,0,1,6.32,26,75,72,Medium
S08043,3.02,1.85,Medium,8.31,0,0,6.53,24,51,73,Medium
S08044,2.6,2.33,Light,7.85,0,1,6.89,21,50,81,Medium
S08045,2.75,2.55,Dark,8.67,1,1,6.62,30,50,57,Low
S08046,3.35,2.65,Light,9.14,0,0,7.21,34,56,55,Low
S08047,2.26,2.69,Light,7.01,0,1,6.17,20,75,50,Low
S08048,2.44,2.82,Medium,9.95,0,1,6.79,35,63,66,Medium
S08049,2.88,2.99,Light,9.75,1,1,6.79,26,54,100,High
S08050,3.03,2.91,Light,9.41,0,1,7.32,22,75,52,Low
S08051,2.19,2.35,Dark,7.68,1,0,6.33,22,54,85,Medium
S08052,2.64,2.28,Dark,7.49,0,1,6.12,25,51,65,Low
S08053,2.43,2.54,Dark,9.4,1,0,6.62,31,55,90,High
S08054,2.03,2.38,Medium,9.34,0,1,7.34,31,73,76,Medium
S08055,3.05,2.15,Medium,9.71,1,1,6.94,21,63,92,High
